Text,Emotion
"I'm in a pub garden,  its boiling,  hannah no likey,",joy
http://twitpic.com/66uq4 - hotttt weather! getting blackk before it starts to rain again,joy
New baby doing well.  I will be attempting to do some more &quot;painting&quot; this weekend.,joy
"@tenuousness: aoh is one of the best bands. they played my frosh, i was stoked. i have to work tonight, or else i'd totally be there!",joy
to all members of CF! check your facebook in computer immediately. a sweet video from Gulardi is waiting for you all. made me teary,joy
@isuhin O dear. so you're going to be fucking that kiddoe and I'm going to sit there doing..  nothing! awesome  WHERES THE SHOPPING?!&lt;3,joy
"@evanlyoko Yay! At least I'll get to see you next year! I'm sad, too.",joy
"Just got done working with Nate today...got another 100%! Yippee!! He's going on vacation next week, so I have to brave Calc on my own.",joy
FRIDAY!! I gotta work tommorow tho,joy
@luvinmycurves womp womp woooomp!,joy
"Played  Friendly Gm today(Bulgaria). Def. is on pt., offensively, still working on timing.  Israel on Sun. Gotta cut 2 more players.",joy
@gdrage LOL that'll teach me to blindly trust amazon search results without reading!,joy
Excited to see the girls today; @takinakab its boring at work without you,joy
@millionsbyname Jared's wearing a green shirt? *SPARKLY EYES* YEE!! I hear #asylm is highly disorganized  hang in there!,joy
@skybluetom4 Ha Ha thanks Tom! I'm such a loser! Hopefully going on the 22nd June till 3rd July...what date u goin? u missing helen?  x,joy
"@ArnaudJacobs haha yeah this is improving my nite big time!!  i have to make a skype call soon tho, so will have to tear myself away..",joy
"Outside for just about 1 hour, the sun was bloody hot - no tan  Wait for monday then will spend around 2 hours outside ;)",joy
going camping in a coupla hours. gotta pack everything... by myself,joy
@finalscoreB3G2  How nice,joy
Trying to shop online wis I could find sevens for 40.  haha,joy
i wish paramore would come to ireland,joy
10 more days to go for Freedom!!!!!! Damn these xams!!,joy
Listening 2 music @ home all alone lol  who wants 2 come over &amp; hang with me LOL!!,joy
@benandskin Ah GDit! Ranger game this afternoon,joy
@DEWz_PingPong Awww I'm teaching my son (when I have one) those manners!  Too many boys are lacking those!,joy
@BlacksilkBlog Hugs to you for not being able to shag Crush anymore  x,joy
"Out if class!! Yow party + four hour lecture don't mix attal!! I had to drink 3 red bulls &amp; I'm still sleepy .,,,,smh! Alrite bedtime",joy
im so fed up!!!...,joy
@juliannerowat HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is,joy
@mizzyalana Very nice!  Bea and I are so bummed we can't make it   We should try and get together in the near future.,joy
@skinnymarie and guess what ! ive got 20 % ! wow its impossible,joy
@DVNT Cheers. Wish I had more fonts to play with,joy
Day is going well so far. Meeting until 4 though.,joy
@marcftsk haha thanks for clarifying that.i thought u meant mr bello. I wish i could be there! That where my cousins live,joy
can't wait to november for Jobros concert ! In examination,joy
@flattycharn i know the IMUx1000 is not referring to me... (WHO IS IT AH?) but... i miss you,joy
"Enjoyed this week off work, back next week",joy
#FF @AriesChild she is my Vegas buddy &amp; A Laker lover uuugh but I love her even though I'm all the way n Chicago,joy
"@veeriwhoa OH SILENCE VERONA!  I AM WANTING TO GO   jaja, enjoyyitverymuch and bring me phothos of Danny and dougie ?",joy
"Totally been too long since I updated.  Saw Star Trek, excellent!  Killed Yogg-Saron 10 man.  Memorial Day killed 25 man raids",joy
"Planning to install Windows 7 tomorrow, so probably no new posts for another few days at least",joy
@ashleytisdale Ahhh I am sooo happy Ashley Tisdale is in Germany but I am not in Oberhausen...  But i will show it in the TV at 8 o' clock,joy
"Dang it! It seems that every time I blip a song, it's unavailable.",joy
@PhreshlyPhaded Oh wow  Thanks for the info.,joy
Thinks its gonna rain,joy
"Oh, I HELLA forgot to say my official good morning  Like to hear it? Here it go! Goooooooooooood Morrrrrrrrning Twitterville! Lol",joy
@nick_carter  awww poor you  - but you know ... you're doing it for US - bless you ;))),joy
@erinhosborn Thanks Legolas.  @betterlesson Fellowship. re: Google wave: like. @bing demoed 2. http://tinyurl.com/ma6j6l means &quot;Disease&quot;,joy
@starangel82 @darkheath @140lover Everyone's going to think I'm a gold digger  Hahahaha,joy
At the doctors office woooo so much fun. Have to go back to wotk after this cant afford to be off.,joy
out enjoying the weather before i have to go to work.. last shift with @jamieallover,joy
Had quite a cool day with Charlie and then Ben aswell (: got lost and stung by nettles,joy
@HannahSukter anywayss to the point i am dying to spend my summer over there or somewhere hot with you guys,joy
@rayrayyyyy &quot;now or never&quot; makes me cry everytime  lol.,joy
http://twitpic.com/66ymw I'm gonna miss these guys so much  Thanks for making the 5 years at senior school amazing!,joy
"@Rush23 how about we start with a true Franchise online mode. Dynasty was huge, Madden online league not so much",joy
Just got back from the concert! Some mistakes... I kinda failed my Macedonian test  But my relatives from Serbia are here! WooHoo!!!,joy
"Whew, the first night and day of summer were.....very sad  But, I have Jess's grad party to go to tonight!!!",joy
Just watched the &quot;Final Break&quot; final prison break episode. It was great. Farewell Prison Break. You will be dearly missed.,joy
Burnt Agenn  Nice Day Tho  xxx,joy
@caltort i have tried the Teriyaki - no cookie tho!  we got (non winning) Pop-tarts with it.  All was great!,joy
@Sopphue i foot think it will let you since it.s international  but we have twitter haha,joy
@shelleymcarthur I was only @ Cambie just slightly before the event then had to leave  Waiting for feedback though; I'll keep u posted!,joy
"going out tonight, FINALLY. i wanty lie in the park but... cinema bound it looks",joy
@MorganMartinez My dream was about hanging out with all my friends. It was good until I woke up and they weren't there.,joy
"went and got a pedicure and a manicure 2daii!!!! and den sunbathed all daii!!!! BEST DAY EVA!!!!! oh yeh,....did a teeny bit of study",joy
Just got back from the doctor... I don't need surgery yayyy!!!!!! But my knees are still fucked  not gonna get better,joy
just done planting the garden...hope sun will shine soon!,joy
almost done with my first day at the spa...I missed this place! Then headed to Fort Collins to close down casa de kent,joy
@AmongstStars awee!,joy
currently playing... part of the list,joy
@eep2001 Might have to cancel our Disney trip this year.  Not too thrilled about it.,joy
"Good am all..: hanging out with ma dad 2day, looking for a job still..",joy
@xxdePinkLadyxx I KNOW!!!!!!!!!!!!!!!! JOIN THE FREEKIN CLUB!!!!,joy
"@darklord1  Ohh what fun! A night at Slimes, I miss that place!",joy
"Have ordered the cuuutest invitations for my new nieceï¿½s Christening, and they just arrived back in SA.  Sorry that I wont make it myself",joy
@danni_30439 I really wish I could go!,joy
"@nick_carter Gotta make the video public, dear. LOL ...can't see it.",joy
"Wearing exactly the same clothes as I used to wear in Canada, beanie (or touque) and all.  Ahh brings back memories... I miss the snow",joy
@oliviamunn SAN DIEGO! MOVE DOWN HERE! although whether right now is pretty cold. im waiting for the suck so i can go surf  I LOVE YOU,joy
@nethra - one more funny msg on fb. this time with an actual link  today i have received 5 such messages,joy
"@susannaheanes bwaha! It's so far away, though.  But it looks fluffy! And Jared's hair's SHINNNY.",joy
"@LeeHongRui hahaha.. it's ok, how can I hire your mom??! So paiseh.. haha, I shall do all the washing then",joy
@marisette Weird! Maybe all the updates just aren't being sent to my phone  Haha,joy
"@yikes77 It would be great if those VIPS were for some acts I'd enjoy seeing, but noooo.",joy
@netmogul that sounds soooo good right now mmmm malasadas. i have to have more before i leave today,joy
Goodbye sex in the city  let me hurry and give mi cuz that paper work @lailashah !!! Have 2 have summer in BK !!!,joy
@NormaBecerra the washer se chingo  ha  ha!! I'm busting my grandma lucia waaaaay back in the early 90's lol,joy
"@My3Daughters well it sounds delicious! i'll be laying out on my patio tom, sans pool!  Enjoy your burgers!!",joy
http://twitpic.com/670ar - this is post guitar hero ass kicking,joy
"@NeilDavidson happened about three weeks ago. Why, is there a serial card fraudster on the loose?",joy
is enjoying the nice weather but has been stuck indoors writing an essay for most of it,joy
@matty500 Congratulations! I wish I could be there to see it happen.,joy
My car is home. Yay! $613.22 Boo!  I'm paying my mom in installments. I gave her $200 today. I so need to win the lottery. :\,joy
"@gnimsh forgot to answer your kindle question yesterday. honestly, haven't used it much. have two paperback books i want 2 read first.",joy
@me_chiel Well...I would love to have a Zoo! ;P Dont think I can be there sunday.  But sometime I will !I want to!,joy
@sheszladii  LOL! Girl that video disturbed me  and I love the hk theme too cute!,joy
@detrick Hey! So glad it's Friday but not happy that I just ate a bad apple,joy
Finished new moon! Woo! Now i want the next one...,joy
Been sitting in garden with my mummy and also got a text from the boy who i thought had GOT THE HINT    obviously not.,joy
http://bit.ly/NYhMZ  Dionusia made me do it,joy
So much for buying that awesome new phone from sony ericsson  - I am now Berry'd like everyone else...,joy
such.a.tease.,joy
Dollhouse was saved!!! Its coming back for another season!!! Too bad scrubs isn't,joy
"@fishieee Haha, it'll be gross by the time it comes back.    Tell you what .. we'll Yum! Vancouver some malay spot soon, or just go indian",joy
@lancearmstrong I want a massage!!!,joy
@btocher  http://bit.ly/TVERS - ever been here? the night we didnt meet  we ended up here - possibly the best pizza this side of Chicago!,joy
"3 live p2v migrates, 5 vmware vsp exams, and a magento config, a quiet weekend at party central",joy
@isacullen i want more,joy
"@tashababyyy i'm getting them this weekend. aw, i really want you to!",joy
1 week and 1 one day to go.,joy
Got to go shopping with wife down to Tesco's. I knew my day was going to well.,joy
"@grantimahara man, 4 months until we get to see what those drunk tweets were all about",joy
What a glorious week. My best holiday ever I think. I so don't want to go home in the morning,joy
@fatz_galore aaaw too bad .. i'm in a good mood to phone with someone  lol,joy
@eastcoaster1237 @funkydung  Doh! I'm an inside job LOLzor.,joy
"@laurenglennon I's sorry  listen to some Bats or GD as you do it! [dude, I never got to tell you, but, BATS WERE AMAZING &lt;33]",joy
@LOVEHATE_ENVY how come you dont think you did good?!,joy
@SpinachPuffs yeeeeah . . . and it was in into too  seen Empire top 100 computer games? http://www.empireonline.com/100greatestgames/,joy
"Jon &amp; Kate + 8 kids have attracted a huge TV audience, tabloid headlines and, now, a state labor investigation   http://tinyurl.com/l7zt72",joy
@DavidArchie Haha same!!! But its gonna be awhile til it comes to sweden i think...,joy
