Text,Emotion
i feel like my valuable college years are being wasted in daily routine,joy
i did sleep last night however but woke up at am feeling splendid other than sniffles and itchy throat and just wasnt sure how i could be so awake,joy
ive been feeling very mellow this evening,joy
i am feeling so much love for my own mother and appreciative of all that she has done for me,joy
i feel so contented just by relieving the scene in my mind,joy
i may feel relieved or satisfied but i am probably not having fun,joy
i questioned myself wondering why didnt i feel jubilant,joy
i may resurrect when im feeling more generous i did an all too lengthy series on a history of my celebrity crushes,joy
i am small people think i should feel amazing in a bathing suit,joy
ive had little movie star tears come down but the way i feel is not relieved by that,joy
i posted about feeling like a super mom because i managed to care for myself my children my fiance and my house for one day while working and on little sleep,joy
i feel like i smell pretty after i use it,joy
i no longer feel happy to score well,joy
im feeling more comfortable in the water,joy
i feel poles are most useful in pairs all price and stats in this review are for two poles,joy
i had grand plans of baking through my two days off but i mostly ended up just curled up on the couch pouting about not feeling well,joy
